Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T11:19:38.187608,-1280,-1517,1976,4648,-1404,11288,-6,-22,7
2018-01-02T11:19:38.394863,-927,-1527,830,-336,-3368,18360,-10,1,7
2018-01-02T11:19:38.602571,-119,9718,3364,-9752,-6252,22168,-14,22,7
2018-01-02T11:19:38.810523,15638,4255,-20381,19000,16852,32676,24,-27,7
2018-01-02T11:19:39.019513,-31263,-2790,2361,-14436,-3352,-32768,-5,23,7
2018-01-02T11:19:39.227299,14410,-14307,1236,-8892,8428,32767,13,14,7
2018-01-02T11:19:39.434758,-264,2994,-720,3804,172,12812,0,-16,7
2018-01-02T11:19:39.643145,1195,1114,-1736,-1168,-2864,17856,-9,3,7
2018-01-02T11:19:39.850263,-4170,3036,563,748,-7720,15232,-26,-2,7
2018-01-02T11:19:40.056816,6380,-2480,2072,5168,3708,14636,13,-18,7
2018-01-02T11:19:40.263309,3465,1656,3263,8044,-3632,8148,-17,-42,7
2018-01-02T11:19:40.469778,1663,5550,895,2260,-5508,14748,-20,-8,7
2018-01-02T11:19:40.676246,-3228,-3625,-1043,3004,-3212,7864,-20,-19,7
2018-01-02T11:19:40.882696,-2270,-1132,308,-160,-1616,18312,-5,0,7
2018-01-02T11:19:41.089175,782,-118,-321,5496,-3156,15404,-10,-19,7
2018-01-02T11:19:41.295674,2157,791,867,2572,-592,14252,-2,-10,7
2018-01-02T11:19:41.502130,3163,3573,-860,-1532,-3884,18500,-11,4,7
2018-01-02T11:19:41.708774,1903,16268,-8102,-20464,-32768,32767,-40,23,7
2018-01-02T11:19:41.915950,32767,13228,31323,-940,32767,-32768,44,1,7
2018-01-02T11:19:42.123296,-27151,-15503,-11809,7732,-32768,-19656,-57,-11,7
2018-01-02T11:19:42.330726,1705,1734,-1198,2424,5700,16716,18,-7,7
2018-01-02T11:19:42.537907,9894,2984,2887,-232,4932,11268,23,1,7
2018-01-02T11:19:42.745104,-1654,-2993,586,3828,-7404,11784,-30,-15,7
2018-01-02T11:19:42.952561,-604,-2838,-1277,1388,4512,14520,17,-5,7
2018-01-02T11:19:43.159915,579,623,1278,5428,848,6940,5,-37,7
2018-01-02T11:19:43.367716,2382,-1513,3077,11552,1412,14732,4,-37,7
2018-01-02T11:19:43.575232,1677,5461,-464,500,-7128,32767,-12,0,7
2018-01-02T11:19:43.782577,3130,-3719,-920,2064,6456,30324,11,-3,7
2018-01-02T11:19:43.989892,5194,2131,2645,-1572,7616,19148,21,4,7
2018-01-02T11:19:44.197187,-190,-389,3032,-2924,3432,1988,44,36,7
2018-01-02T11:19:44.404609,26998,2855,13512,6220,15536,-25932,30,-11,7
2018-01-02T11:19:44.611939,-17654,-24340,10836,11908,2144,-8428,8,-53,7
2018-01-02T11:19:44.819219,3319,16568,835,7476,-28048,26864,-45,-10,7
2018-01-02T11:19:45.027562,-2834,-2738,-6510,-5236,1424,676,15,73,7
2018-01-02T11:19:45.234994,781,246,-6017,-5112,2848,19812,7,14,7
2018-01-02T11:19:45.442493,-1737,-2305,5209,3168,3860,21240,10,-8,7
2018-01-02T11:19:45.649912,2896,-2455,2502,9312,4052,23288,9,-21,7
2018-01-02T11:19:45.857159,6439,3508,6480,4776,-8268,26408,-17,-9,7
2018-01-02T11:19:46.064450,-13473,12247,3487,-11096,-25000,32767,-35,15,7
2018-01-02T11:19:46.271919,483,767,4459,-2056,3736,-3008,45,23,7
2018-01-02T11:19:46.479556,3184,2939,6362,-2892,-1996,13380,-8,12,7
2018-01-02T11:19:46.686922,2571,-705,6476,-8232,14556,1836,59,29,7
2018-01-02T11:19:46.894192,8777,-3908,5458,-7272,21780,19260,46,14,7
2018-01-02T11:19:47.101508,10791,7240,1185,5824,11908,19288,30,-14,7
2018-01-02T11:19:47.309059,2290,-170,6552,-1404,6844,916,76,11,7
2018-01-02T11:19:47.516473,8458,816,1929,4392,7536,28760,14,-8,7
2018-01-02T11:19:47.723664,6349,2335,7587,4300,-2028,12356,-8,-18,7
2018-01-02T11:19:47.930802,15124,-1659,3531,15884,13580,28980,22,-26,7
2018-01-02T11:19:48.138014,8128,7123,1735,-4384,1752,17840,5,13,7
2018-01-02T11:19:48.345196,2801,2784,-8766,6164,-2476,22008,-6,-15,7
2018-01-02T11:19:48.552395,4830,-1560,3331,3204,312,22072,0,-8,7
2018-01-02T11:19:48.759682,-733,-2025,-1279,6288,-4776,32767,-8,-10,7
2018-01-02T11:19:48.966914,-41,569,1851,2144,-6416,-2564,-62,-17,7
2018-01-02T11:19:49.174089,-4942,-1161,1866,2072,-6496,11396,-29,-8,7
2018-01-02T11:19:49.381401,-2519,-2056,3482,1840,-4188,15532,-14,-6,7
2018-01-02T11:19:49.588829,3113,-3944,607,-148,14820,20892,35,0,7
2018-01-02T11:19:49.796039,-675,-343,1645,-2352,6372,7748,38,13,7
2018-01-02T11:19:50.003290,3799,-2401,3172,10104,7356,18704,19,-26,7
2018-01-02T11:19:50.210590,4349,989,517,3096,-580,31828,-1,-5,7
2018-01-02T11:19:50.418915,4332,1471,-3807,-1268,-108,32767,0,2,7
2018-01-02T11:19:50.626290,-1290,-3601,867,-6840,-304,19188,0,19,7
2018-01-02T11:19:50.833525,2315,3461,1694,-196,-152,12004,0,0,7
2018-01-02T11:19:51.040692,2662,-2264,-3815,11808,212,14148,0,-39,7
2018-01-02T11:19:51.247972,-44,-1187,6377,4304,-14520,-4200,-67,-15,7
2018-01-02T11:19:51.455925,-4823,-14072,5005,18196,-16096,15884,-33,-38,7
2018-01-02T11:19:51.663538,-7795,-8097,7747,6928,-22076,9580,-61,-16,7
2018-01-02T11:19:51.870881,-10109,378,4418,19872,-24224,28152,-35,-28,7
2018-01-02T11:19:52.078167,-16275,4589,258,-10776,-1532,-1824,-7,77,7
2018-01-02T11:19:52.285656,2442,-4410,878,2140,19168,14600,52,-5,7
2018-01-02T11:19:52.493295,9897,-5328,2346,7896,11752,30072,20,-13,7
2018-01-02T11:19:52.700905,-4756,5071,2762,-5948,-14296,11128,-48,18,7
2018-01-02T11:19:52.908137,1791,-2931,3948,5804,-2504,15144,-8,-20,7
2018-01-02T11:19:53.115447,-167,-1648,5941,2552,-1164,-1068,-22,-58,7
2018-01-02T11:19:53.322882,20464,8656,11844,-2084,3208,-15800,11,7,7
2018-01-02T11:19:53.532058,-3922,-1247,-11064,-10668,-9076,5056,-37,45,7
2018-01-02T11:19:53.739769,16639,-14489,18859,-12260,24804,-32768,35,16,7
2018-01-02T11:19:53.947217,-12429,32767,-6082,-32768,-17968,32767,-21,41,7
2018-01-02T11:19:54.154388,-70,-1303,2271,5080,8456,11668,33,-19,7
2018-01-02T11:19:54.360969,-3269,2481,-1536,4076,6568,18560,19,-11,7
2018-01-02T11:19:54.567803,5256,-6411,5736,-1072,12932,-5928,65,4,7
2018-01-02T11:19:54.774437,-3729,5782,-1868,-956,-9300,21476,-23,2,7
2018-01-02T11:19:54.980917,218,-2451,4686,-4012,-152,16976,0,13,7
2018-01-02T11:19:55.187402,-4728,-3951,5443,-4224,-6340,6292,-39,25,7
2018-01-02T11:19:55.394048,-2296,-985,454,-7640,13416,29152,23,13,7
2018-01-02T11:19:55.600673,-18692,-20961,18648,-5916,7756,-13108,28,21,7
2018-01-02T11:19:55.807713,-1784,6636,7227,3896,-16248,-5052,-68,-12,7
2018-01-02T11:19:56.014182,-7815,489,-11365,-11264,-2868,24928,-5,24,7
2018-01-02T11:19:56.220654,-9856,6201,-2014,-13656,-16256,25304,-29,24,7
2018-01-02T11:19:56.427160,-3797,3639,-2304,-9264,-3108,11852,-11,37,7
2018-01-02T11:19:56.634130,13613,-7965,-2428,-11392,19272,32767,29,16,7
2018-01-02T11:19:56.841537,-13323,-1440,3978,17232,-32768,16076,-54,-25,7
2018-01-02T11:19:57.048765,-165,-11814,7391,2472,19400,3152,78,-7,7
2018-01-02T11:19:57.255988,-7726,5384,-9996,-3024,-6316,3848,-52,22,7
2018-01-02T11:19:57.463565,3243,69,2136,5348,-6572,17464,-19,-15,7
2018-01-02T11:19:57.670899,2169,-6080,-906,6556,1024,24640,2,-14,7
2018-01-02T11:19:57.878518,-1024,734,-501,2472,-3568,17144,-11,-8,7
2018-01-02T11:19:58.085921,-3249,-9135,1603,11508,-5548,23420,-12,-25,7
2018-01-02T11:19:58.293372,-8885,-7152,1065,1512,-12564,1808,-79,-6,7
2018-01-02T11:19:58.500853,935,-854,2406,3436,2880,-5912,22,-27,7
2018-01-02T11:19:58.708509,-3334,768,695,3552,-3208,856,-41,-46,7
2018-01-02T11:19:58.915866,12488,-1535,13561,-9364,29112,-8844,66,17,7
2018-01-02T11:19:59.123120,-20175,-26921,10669,-7452,9284,-32768,15,12,7
2018-01-02T11:19:59.330538,9363,7418,-1944,4168,2724,16176,9,-14,7
2018-01-02T11:19:59.537800,12214,-1038,2179,3208,3332,17632,10,-10,7
2018-01-02T11:19:59.749218,-2215,932,129,2780,-8068,7264,-46,-14,7
2018-01-02T11:19:59.956558,357,-434,2191,9200,-4188,4400,-22,-56,7
2018-01-02T11:20:00.163992,1189,-1454,-2274,5088,-5016,11100,-22,-22,7
2018-01-02T11:20:00.371805,6864,-1511,736,2484,5068,26648,10,-5,7
2018-01-02T11:20:00.579500,-2214,-3458,-164,4444,-848,16572,-2,-14,7
2018-01-02T11:20:00.786996,1721,-966,-126,3852,-3416,19700,-9,-10,7
2018-01-02T11:20:00.994428,2461,2,2257,1256,1704,9680,9,-7,7
2018-01-02T11:20:01.202617,3891,2625,126,-2368,500,13956,2,9,7
2018-01-02T11:20:01.410074,10291,6075,1790,3092,7240,30820,13,-5,7
2018-01-02T11:20:01.617382,13479,4300,8348,-9820,6852,30975,11,17,7
2018-01-02T11:20:01.824707,-4331,175,-1200,2552,-8876,14608,-30,-8,7
2018-01-02T11:20:02.033182,507,1135,-1938,5228,-9348,12744,-34,-18,7
2018-01-02T11:20:02.240684,-3262,-4717,-2901,7228,-12464,11044,-43,-23,7
2018-01-02T11:20:02.448240,1422,-418,-1563,1288,-8632,17172,-26,-3,7
2018-01-02T11:20:02.655625,2776,4164,1210,-4800,-3832,18932,-11,13,7
2018-01-02T11:20:02.862967,4506,3654,-131,-3332,4240,10748,20,16,7
2018-01-02T11:20:03.070462,4827,3798,-1627,-1004,5996,22560,14,2,7
2018-01-02T11:20:03.277979,-3013,-2766,-4406,-5688,-12316,24940,-25,11,7
2018-01-02T11:20:03.485497,2121,-1593,-1889,-8556,3992,29648,7,15,7
2018-01-02T11:20:03.692806,15983,-565,8769,9840,32767,32767,43,-11,7
2018-01-02T11:20:03.900264,9042,6591,3924,9180,8316,6512,36,-40,7
2018-01-02T11:20:04.107658,-5489,455,-13702,2328,-11384,29792,-20,-4,7
2018-01-02T11:20:04.315031,-3398,1488,-4099,-5544,-3624,5732,-24,39,7
2018-01-02T11:20:04.522463,8532,8347,-596,-7844,-644,24440,-1,17,7
2018-01-02T11:20:04.729991,-9774,-10503,-10453,10152,-32768,8216,-68,-16,7
2018-01-02T11:20:04.939441,-5081,-1611,-3608,4892,-12548,17780,-34,-12,7
2018-01-02T11:20:05.146778,20841,13015,-2388,-14924,15488,32064,23,22,7
2018-01-02T11:20:05.353355,16055,9315,-1641,-1928,11568,16576,34,5,7
2018-01-02T11:20:05.559946,4851,4638,483,3420,2864,8612,17,-20,7
2018-01-02T11:20:05.766528,-6777,-3289,-3352,516,-4636,16132,-16,-1,7
2018-01-02T11:20:05.973544,3974,1400,-7829,7104,-1500,22084,-3,-17,7
2018-01-02T11:20:06.180041,4906,504,-3626,3308,-188,11600,0,-15,7
2018-01-02T11:20:06.386533,1619,-1034,-1300,-1484,-6620,26512,-13,3,7
2018-01-02T11:20:06.593729,1116,-703,-3529,-2048,-4644,11220,-22,9,7
2018-01-02T11:20:06.800936,5338,1489,-2525,252,-2192,13500,-9,-1,7
2018-01-02T11:20:07.008185,295,523,-2700,-756,796,10908,4,3,7
2018-01-02T11:20:07.215502,1469,2577,2499,-172,7732,17676,23,0,7
2018-01-02T11:20:07.422785,758,-4311,-1668,3440,4700,14240,17,-12,7
2018-01-02T11:20:07.630054,1151,1298,38,3880,1368,16236,4,-13,7
2018-01-02T11:20:07.837335,520,941,900,988,3808,13660,15,-3,7
2018-01-02T11:20:08.044782,2248,3075,-4247,608,-5064,3344,-56,-5,7
2018-01-02T11:20:08.252854,3673,-1606,-47,3792,1192,28908,2,-7,7
2018-01-02T11:20:08.460306,-1341,3806,2390,-5844,-4060,20512,-10,15,7
2018-01-02T11:20:08.667679,-603,-3632,-4945,1936,-13116,32767,-21,-3,7
2018-01-02T11:20:08.875229,-15576,-18950,8281,10004,-16508,-13148,-44,-25,7
2018-01-02T11:20:09.088795,11663,28842,4188,10472,-3208,32767,-5,-17,7
2018-01-02T11:20:09.296258,-2189,5146,-2778,-4084,-6212,20356,-16,10,7
2018-01-02T11:20:09.503634,1695,1737,462,6480,-3788,17880,-11,-19,7
2018-01-02T11:20:09.711024,4270,3749,-760,2360,1596,5912,14,-21,7
2018-01-02T11:20:09.918505,1300,-997,3822,12184,-3716,12004,-12,-44,7
2018-01-02T11:20:10.126179,3021,-3402,-1789,9004,6580,21772,15,-21,7
2018-01-02T11:20:10.333531,3583,-6550,-2476,18100,-5060,24820,-9,-35,7
2018-01-02T11:20:10.540859,-4771,448,-2400,-2976,-22160,17924,-50,5,7
2018-01-02T11:20:10.748103,-2755,-1332,-2742,6332,-11360,20336,-28,-15,7
2018-01-02T11:20:10.955337,84,-128,595,10776,-2212,7624,-9,-53,7
2018-01-02T11:22:36.048686,-1422,2413,-1132,-5472,10888,15348,33,16,8
2018-01-02T11:22:36.256113,1030,-1642,-1842,3276,3020,29439,5,-6,8
2018-01-02T11:22:36.463758,4899,-2019,-751,964,14096,17684,38,-2,8
2018-01-02T11:22:36.671384,661,-706,1416,7268,2416,8612,12,-39,8
2018-01-02T11:22:36.878783,-4364,1988,1058,680,-4388,19156,-12,-1,8
2018-01-02T11:22:37.086287,4654,453,-352,3500,3260,17584,10,-11,8
2018-01-02T11:22:37.295144,887,-3,-3509,5316,-5724,19876,-15,-14,8
2018-01-02T11:22:37.503037,2997,114,-3305,10872,10256,25728,20,-21,8
2018-01-02T11:22:37.710930,-35,593,1405,3476,1924,18124,5,-10,8
2018-01-02T11:22:37.919203,-966,-363,162,-908,-4952,12512,-21,3,8
2018-01-02T11:22:38.126460,4313,-284,2710,8240,-780,25572,-1,-17,8
2018-01-02T11:22:38.333748,865,948,-2349,-416,8040,936,82,2,8
2018-01-02T11:22:38.541279,-5706,2201,-93,-1156,-3480,7240,-25,8,8
2018-01-02T11:22:38.748612,-2291,2496,2764,-6904,1680,17108,5,21,8
2018-01-02T11:22:38.955932,3430,1097,-2329,-5352,5040,18352,14,15,8
2018-01-02T11:22:39.163167,-3303,1482,1025,896,-5848,19824,-16,-2,8
2018-01-02T11:22:39.370590,3373,-638,-2164,-1404,8028,21776,20,3,8
2018-01-02T11:22:39.582140,2030,1435,-2376,8980,3972,30892,7,-16,8
2018-01-02T11:22:39.789543,1053,1794,-1081,-240,1696,14664,6,0,8
2018-01-02T11:22:39.996817,-1927,1156,-2241,-9104,7624,19636,19,23,8
2018-01-02T11:22:40.204096,1733,-4084,-7810,32767,-2292,30864,-2,-46,8
2018-01-02T11:22:40.411369,-4069,1144,-3129,8196,-11996,12732,-38,-25,8
2018-01-02T11:22:40.622702,-3864,-1324,-2673,6816,-7804,9912,-32,-28,8
2018-01-02T11:22:40.832111,1724,-1681,-3593,2596,23348,30400,37,-3,8
2018-01-02T11:22:41.039511,-9038,-1024,-3005,-3720,-17556,24280,-35,7,8
2018-01-02T11:22:41.246906,-8469,-2943,-6461,-4536,-10724,9052,-46,17,8
2018-01-02T11:22:41.454536,6164,-2484,-1988,-17640,15012,9676,36,44,8
2018-01-02T11:22:41.662119,12208,5253,-2287,-15176,20860,12404,46,32,8
2018-01-02T11:22:41.869742,-2199,-2747,-401,6064,9780,9720,40,-23,8
2018-01-02T11:22:42.077250,20792,2782,-5160,15868,26512,11632,53,-28,8
2018-01-02T11:22:42.284801,5049,-143,-3255,8116,5908,12412,21,-30,8
2018-01-02T11:22:42.492266,101,-2693,-740,6556,-4156,25932,-8,-14,8
2018-01-02T11:22:42.701119,17595,2503,-4033,8748,7072,18588,18,-23,8
2018-01-02T11:22:42.908534,-1332,-1028,-1088,4064,3260,12016,14,-18,8
2018-01-02T11:22:43.115934,4355,4445,-2199,-3344,10152,5296,58,16,8
2018-01-02T11:22:43.323489,1782,-1999,-989,-3744,5864,13140,23,14,8
2018-01-02T11:22:43.531120,1558,-2105,-2492,4436,248,24528,0,-10,8
2018-01-02T11:22:43.738691,5550,-286,646,5780,8632,22500,20,-13,8
2018-01-02T11:22:43.946221,2802,1477,1683,-924,9692,14360,33,3,8
2018-01-02T11:22:44.153681,5797,-151,-717,1400,6428,20596,17,-3,8
2018-01-02T11:22:44.361230,-19,-832,-2488,9680,-2692,13576,-9,-34,8
2018-01-02T11:22:44.568756,2512,4392,-2475,-6744,1288,21076,3,17,8
2018-01-02T11:22:44.776570,458,-916,-1652,8312,5096,16312,15,-25,8
2018-01-02T11:22:44.983885,3952,-203,-531,-2020,6148,14912,22,7,8
2018-01-02T11:22:45.191526,4979,650,1306,1536,1972,11872,9,-7,8
2018-01-02T11:22:45.398992,2074,819,-1009,960,1556,16960,5,-3,8
2018-01-02T11:22:45.606476,3190,813,-3814,-2580,12744,18292,34,6,8
2018-01-02T11:22:45.818852,1919,-946,-1228,7796,392,23144,0,-18,8
2018-01-02T11:22:46.026193,989,1139,-5087,5856,3144,26132,6,-12,8
2018-01-02T11:22:46.233539,-3474,-785,-986,4936,2980,9556,15,-26,8
2018-01-02T11:22:46.441025,6757,2289,239,2496,9760,12984,36,-8,8
2018-01-02T11:22:46.648798,1761,1457,-1571,1404,-5580,16104,-19,-4,8
2018-01-02T11:22:46.856350,363,-1209,-2181,184,1712,12572,7,0,8
2018-01-02T11:22:47.063518,3170,-472,-679,7532,4328,23104,10,-17,8
2018-01-02T11:22:47.270038,-3900,-2119,2354,3276,-4152,18924,-12,-9,8
2018-01-02T11:22:47.476679,1991,1329,-1919,-52,12184,19900,31,0,8
2018-01-02T11:22:47.683348,2994,-1192,1789,-188,4768,15952,16,0,8
2018-01-02T11:22:47.890559,1922,-284,773,-584,2204,12572,9,2,8
2018-01-02T11:22:48.097815,-750,-1051,565,2116,1380,10608,7,-11,8
2018-01-02T11:22:48.304311,1447,2496,-857,1204,3780,11008,18,-5,8
2018-01-02T11:22:48.510871,2311,1445,-700,8300,2196,11776,8,-34,8
2018-01-02T11:22:48.717498,2299,2665,-2932,452,2968,13388,12,-1,8
2018-01-02T11:22:48.924104,-1512,-2773,16,3788,-1260,17240,-4,-12,8
2018-01-02T11:22:49.130655,7392,776,-3331,4552,4060,19368,11,-12,8
2018-01-02T11:22:49.337305,1068,801,-2172,5308,3128,13336,12,-21,8
2018-01-02T11:22:49.543943,-5389,-1455,-3110,1236,-1516,19080,-4,-3,8
2018-01-02T11:22:49.750714,4625,116,-1718,1680,1528,17488,4,-5,8
2018-01-02T11:22:49.957295,5173,-2521,1252,10072,-740,26312,-1,-20,8
2018-01-02T11:22:50.210211,4975,705,-1226,-2944,2972,16756,9,9,8
2018-01-02T11:22:50.416807,581,188,-392,7892,3344,18608,9,-22,8
2018-01-02T11:22:50.623406,-3874,-1647,-1428,4912,1680,19536,4,-14,8
2018-01-02T11:22:50.829882,1225,45,-918,5276,3360,18300,10,-15,8
2018-01-02T11:22:51.036537,-455,3017,-2971,-3828,6316,12620,25,15,8
2018-01-02T11:22:51.243196,50,-1561,-2639,-2660,84,11792,0,12,8
2018-01-02T11:22:51.449749,37,-1691,-5425,8580,2904,18268,8,-24,8
2018-01-02T11:22:51.661893,939,-1750,-2274,-1572,2480,17192,8,5,8
2018-01-02T11:22:51.869123,1575,-3843,6021,-2880,1036,9612,5,16,8
2018-01-02T11:22:52.076641,5366,1417,2144,-412,7352,12684,30,1,8
2018-01-02T11:22:52.283986,4555,1510,1273,-4016,3864,11060,18,18,8
2018-01-02T11:22:52.491406,677,-2712,4494,1968,2132,14568,8,-7,8
2018-01-02T11:22:52.698701,2043,1455,2404,7624,4076,12104,15,-30,8
2018-01-02T11:22:52.905941,-677,395,3886,8888,2848,13060,10,-33,8
2018-01-02T11:22:53.113280,3707,5301,-4448,2224,4044,17740,12,-6,8
2018-01-02T11:22:53.320912,-3585,-475,-3159,-532,-4456,14140,-17,2,8
2018-01-02T11:22:53.529506,4138,-3399,3259,1724,8232,21600,20,-4,8
2018-01-02T11:22:53.736977,1943,1549,1022,-852,7848,15084,27,2,8
2018-01-02T11:22:53.944394,1039,1627,-2997,7456,1288,20192,3,-20,8
2018-01-02T11:22:54.151998,-545,3596,-2919,-4380,2492,16456,8,14,8
2018-01-02T11:22:54.359744,4888,-1311,-545,2648,4044,14476,15,-9,8
2018-01-02T11:22:54.567518,-2744,-2285,-1071,192,1056,22416,2,0,8
2018-01-02T11:22:54.775045,2515,2126,-2507,-2072,11660,9260,50,7,8
2018-01-02T11:22:54.982225,1427,915,-85,-2156,8928,14556,31,7,8
2018-01-02T11:22:56.505336,4480,427,-1730,5176,12616,17148,35,-13,8
2018-01-02T11:22:56.711847,145,69,-814,4680,-1604,23440,-3,-11,8
2018-01-02T11:22:56.918295,6185,1279,5191,4988,6576,10920,28,-21,8
2018-01-02T11:22:57.124803,-14,1109,1928,88,3068,14084,12,0,8
2018-01-02T11:22:57.331410,-629,-580,-4983,2840,2336,14820,8,-10,8
2018-01-02T11:22:57.537985,-4590,537,2776,-8668,-1052,6940,-5,50,8
2018-01-02T11:22:57.744515,349,-1635,4867,3968,-3068,13200,-12,-16,8
2018-01-02T11:22:57.950981,-1304,-3373,1736,7656,1368,20076,3,-20,8
2018-01-02T11:22:58.157468,6687,-809,-103,-3824,5672,18776,16,11,8
2018-01-02T11:22:58.364133,37,-1461,-1225,8656,-3960,24468,-8,-19,8
2018-01-02T11:22:58.570886,1833,52,2514,3528,13880,6508,61,-12,8
2018-01-02T11:22:58.777518,1785,2103,53,9148,-6580,21488,-15,-22,8
2018-01-02T11:22:58.984063,-1232,4243,-2679,-1156,-696,15620,-2,4,8
2018-01-02T11:22:59.190645,-4262,1092,1233,-2072,-8320,17440,-25,6,8
2018-01-02T11:22:59.397372,1281,284,-3173,3304,11964,19876,30,-8,8
2018-01-02T11:22:59.604034,-6004,-4276,4722,-2896,-1068,12148,-4,13,8
2018-01-02T11:22:59.811069,2695,719,-1347,10632,-6932,21060,-16,-25,8
2018-01-02T11:23:00.017636,4450,2490,-1740,4984,528,22284,1,-12,8
2018-01-02T11:23:00.231008,2556,-1885,5154,-2176,-9536,10596,-41,8,8
2018-01-02T11:23:00.438335,-1544,-1288,2806,5280,2040,13780,7,-20,8
2018-01-02T11:23:00.644915,-4827,-2155,-256,11920,2144,13588,6,-40,8
2018-01-02T11:23:00.851360,685,1273,-17,9588,-2168,16500,-6,-29,8
2018-01-02T11:23:01.057777,511,2786,67,12792,-5776,13764,-17,-40,8
2018-01-02T11:23:01.264260,1376,-2457,-4492,8276,5592,18248,15,-23,8
2018-01-02T11:23:01.470770,4592,2631,-3532,1444,12716,17588,35,-3,8
2018-01-02T11:23:01.677546,852,2044,-4168,440,7792,19120,22,-1,8
2018-01-02T11:23:01.884761,-1174,-828,-3253,6632,1424,10984,6,-30,8
2018-01-02T11:23:02.091987,4097,-3054,1634,-5360,6752,18784,19,15,8
2018-01-02T11:23:02.299289,4805,-3001,8875,1924,6860,17848,20,-5,8
2018-01-02T11:23:02.506661,4472,3895,-561,-3780,5824,10520,27,17,8
2018-01-02T11:23:02.714211,3218,-4717,1718,24872,11120,16484,20,-51,8
2018-01-02T11:23:02.921409,1934,-2245,589,8624,8000,17632,22,-24,8
2018-01-02T11:23:03.128649,985,950,319,2856,4668,15440,16,-10,8
2018-01-02T11:23:03.335935,1905,1585,-576,-2648,3640,17684,11,8,8
2018-01-02T11:23:03.543872,-4710,159,-110,5656,-5740,22016,-14,-13,8
2018-01-02T11:23:03.751341,1263,-2804,863,1060,2608,13220,11,-4,8
2018-01-02T11:23:03.958837,1465,-4100,7146,6640,8220,13980,27,-22,8
