Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T13:53:19.154504,2364,1612,63,2160,-6128,23284,-14,-5,10
2018-01-02T13:53:19.361157,2598,-1176,2507,11496,-7864,19888,-18,-28,10
2018-01-02T13:53:19.568114,-3992,-1858,857,9612,-1256,18628,-3,-27,10
2018-01-02T13:53:19.775167,144,-73,131,5636,-4076,18820,-11,-16,10
2018-01-02T13:53:19.981885,-604,-85,-165,8196,-52,15916,0,-27,10
2018-01-02T13:53:20.189328,228,1772,1548,5300,360,15012,1,-19,10
2018-01-02T13:53:20.396385,4666,2460,44,2496,840,16388,2,-8,10
2018-01-02T13:53:20.603534,257,2058,-1822,2764,-4920,17212,-15,-8,10
2018-01-02T13:53:20.810509,-4026,2550,-4720,3852,-7504,9900,-35,-17,10
2018-01-02T13:53:21.017290,-666,392,-309,1528,-8312,18604,-24,-4,10
2018-01-02T13:53:21.224362,-2352,-8599,2875,4520,-6704,15492,-22,-14,10
2018-01-02T13:53:21.431187,-1802,1214,7228,23620,-32692,32767,-38,-27,10
2018-01-02T13:53:21.638315,6000,-6503,121,-2476,13856,16076,40,6,10
2018-01-02T13:53:21.845662,3056,-3189,-1631,4100,-1428,16456,-4,-13,10
2018-01-02T13:53:22.052578,3835,-6028,-1801,15608,-7572,19496,-16,-36,10
2018-01-02T13:53:22.259481,1268,-4062,2141,9032,-3572,19308,-9,-24,10
2018-01-02T13:53:22.466410,73,2813,-1431,-768,1420,5836,13,7,10
2018-01-02T13:53:22.673207,571,546,-2275,5528,-1528,15864,-5,-19,10
2018-01-02T13:53:22.880199,6670,-2306,-1844,2528,14024,10104,53,-8,10
2018-01-02T13:53:23.087092,2340,1744,404,11752,-2668,23480,-5,-26,10
2018-01-02T13:53:23.294256,-307,960,-256,-4076,-1272,11420,-5,19,10
2018-01-02T13:53:23.501268,-5330,1521,-44,5836,-8224,16964,-24,-17,10
2018-01-02T13:53:23.708399,-2563,-1385,720,11000,-9104,20144,-21,-26,10
2018-01-02T13:53:23.915419,2248,2722,1134,5152,1312,19124,3,-15,10
2018-01-02T13:53:24.122277,5122,1504,262,2840,644,17840,2,-9,10
2018-01-02T13:53:24.329326,-2089,206,1264,-1440,1872,4260,22,17,10
2018-01-02T13:53:24.536306,2321,-620,-86,3040,1316,13268,5,-12,10
2018-01-02T13:53:24.744456,5571,-1118,-1073,3108,3312,9804,17,-16,10
2018-01-02T13:53:24.951433,3059,-34,-852,13300,472,20852,1,-32,10
