Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T12:12:37.916696,-4705,-3522,4240,200,14736,17168,40,0,8
2018-01-02T12:12:38.124433,9048,4161,-3886,-5556,-21312,14536,-53,12,8
2018-01-02T12:12:38.332170,5609,2694,1355,-11232,1784,23444,3,25,8
2018-01-02T12:12:38.540064,5961,-864,2313,2040,27324,24288,48,-3,8
2018-01-02T12:12:38.747719,9357,7492,-5576,-1856,6988,18408,20,5,8
2018-01-02T12:12:38.955234,-1263,-1689,705,4040,1244,4524,11,-40,8
2018-01-02T12:12:39.163000,7919,300,485,-920,-11204,18064,-31,2,8
2018-01-02T12:12:39.370652,720,543,1527,-2596,-4396,16584,-14,8,8
2018-01-02T12:12:39.578780,4541,1405,1687,-320,14528,19044,37,0,8
2018-01-02T12:12:39.787114,4948,-332,-560,-1252,-3828,12452,-17,5,8
2018-01-02T12:12:39.994722,2876,1394,341,-464,-644,19672,-1,1,8
2018-01-02T12:12:40.204007,-9082,-2828,1259,-1304,-13752,4900,-69,5,8
2018-01-02T12:12:40.411572,236,-1445,-265,-4880,9652,22176,23,11,8
2018-01-02T12:12:40.619319,4475,3559,-2231,-5736,-152,16848,0,18,8
2018-01-02T12:12:40.826712,2688,-1857,-1159,1592,11072,14392,37,-5,8
2018-01-02T12:12:41.034346,-4582,-6726,3531,-560,-8680,12020,-35,2,8
2018-01-02T12:12:41.241588,-11787,-1930,3927,-2556,-21868,6044,-73,6,8
2018-01-02T12:12:41.449125,-1974,1204,1238,-2524,-5372,14124,-20,9,8
2018-01-02T12:12:41.656596,4619,2229,231,4948,13616,16524,38,-13,8
2018-01-02T12:12:41.864603,4956,2875,-3570,-6544,3352,6464,20,41,8
2018-01-02T12:12:42.072127,1971,-1837,-4042,-188,10588,18532,29,0,8
2018-01-02T12:12:42.282976,-536,-5239,3264,-1128,-3884,12484,-17,4,8
2018-01-02T12:12:42.490952,-2063,4545,1553,568,-8704,16428,-27,-1,8
2018-01-02T12:12:42.701536,-1125,-1262,130,148,-9580,13656,-35,0,8
2018-01-02T12:12:42.909252,1131,838,-572,-2696,948,16780,3,9,8
2018-01-02T12:12:43.117185,5291,3846,-2095,1260,4696,19240,13,-3,8
2018-01-02T12:12:43.327797,-2959,-143,-1614,-3668,-8796,16188,-27,11,8
2018-01-02T12:12:43.535406,-2555,-279,-3500,-3572,-13092,15292,-39,10,8
2018-01-02T12:12:43.743806,-1847,-3525,4772,-1272,-2912,18124,-9,3,8
2018-01-02T12:12:43.951456,5605,418,960,-3592,-1000,16556,-3,12,8
2018-01-02T12:12:44.159722,7732,3207,1494,-5140,6380,22152,15,12,8
2018-01-02T12:12:44.367341,477,2225,-930,-5680,-7116,18620,-20,15,8
2018-01-02T12:12:44.575208,6144,5330,-8891,260,15672,22660,34,0,8
2018-01-02T12:12:44.782585,-817,-2235,-2120,-1808,3136,12136,14,8,8
2018-01-02T12:12:44.989877,720,-809,2052,-352,-3580,11980,-16,1,8
2018-01-02T12:12:45.197712,-509,-2665,1878,544,-3336,14000,-13,-2,8
2018-01-02T12:12:45.405513,-1534,-1452,4365,-5400,-4760,13168,-18,21,8
2018-01-02T12:12:45.613369,-4351,-86,-258,-284,184,11536,0,1,8
2018-01-02T12:12:45.822074,-1588,-380,-1650,-1136,-5596,15444,-19,3,8
2018-01-02T12:12:46.029775,2020,-705,-2850,-2320,5984,16876,19,7,8
2018-01-02T12:12:46.239840,-140,-643,962,-3552,-3080,12532,-13,15,8
2018-01-02T12:12:46.447627,-1430,-2342,1287,-1944,-92,14256,0,7,8
2018-01-02T12:12:46.655314,3553,197,-217,-1024,12348,16252,37,2,8
2018-01-02T12:12:46.862841,-5551,-2833,722,1536,-980,14236,-3,-6,8
2018-01-02T12:12:47.070766,-1906,451,-226,-3544,-13976,17384,-38,9,8
2018-01-02T12:12:47.278305,-1044,-1303,517,-1868,-5972,17844,-18,5,8
2018-01-02T12:12:47.486129,-332,-704,1310,-860,1176,17688,3,2,8
2018-01-02T12:12:47.694611,-1989,382,3113,-2120,76,12640,0,9,8
2018-01-02T12:12:47.902225,10082,253,172,232,7184,19440,20,0,8
2018-01-02T12:12:48.109836,-791,1713,-2955,-1908,-152,17092,0,6,8
2018-01-02T12:12:48.577796,-16073,-7828,355,428,-13716,19000,-35,-1,8
2018-01-02T12:12:48.785146,-15930,-16316,6241,3420,-6560,13828,-24,-12,8
2018-01-02T12:12:48.992066,6341,4712,1666,4704,-10468,10564,-42,-17,8
2018-01-02T12:12:49.199058,-5980,252,-338,-6512,-7456,6228,-39,33,8
2018-01-02T12:12:49.406049,-1439,-2285,235,3956,-10372,18064,-29,-10,8
